requests_per_ip_10s,requests_per_ip_60s,endpoint_entropy,latency_spike,error_rate,request_variance,label
4,16,1.5159,1,0.0109,46.9595,0
4,19,1.323,0,0.0048,90.346,0
3,18,1.2365,0,0.0037,83.5071,0
12,92,0.461,1,0.6045,13.2609,1
3,16,1.4286,0,0.0728,45.2611,0
4,16,1.07,0,0.0085,83.1827,0
940,1405,0.2992,1,0.0248,4.8438,1
3,27,1.9507,0,0.006,68.2641,0
3,20,2.1128,0,0.0114,53.0147,0
1,21,1.114,0,0.007,89.4397,0
1,14,1.1381,0,0.0345,78.3366,0
2,23,2.7595,0,0.0434,52.5348,0
1,18,1.0734,0,0.0107,10.0,0
2,14,1.9167,0,0.0074,32.3541,0
2,19,1.7618,0,0.0577,58.4543,0
3,14,1.9651,0,0.0046,48.1258,0
3,22,1.2055,0,0.039,10.0,0
0,16,0.812,0,0.0241,58.1035,0
1,19,1.9726,0,0.0128,31.1896,0
0,12,0.9381,0,0.0178,57.5609,0
26,1636,1.1233,0,0.1873,14.6769,1
9,26,0.759,0,0.027,66.1943,0
4,18,2.1026,0,0.0012,52.913,0
0,20,0.9013,0,0.0255,46.9665,0
2,14,1.1982,1,0.0075,70.7456,0
7,16,0.7038,0,0.0034,70.0444,0
198,372,0.6353,0,0.0319,5.8985,1
4,16,1.9049,0,0.0426,62.2033,0
6,19,1.0847,1,0.0037,25.9646,0
4,15,0.2435,0,0.0109,77.5459,0
4,16,1.4585,0,0.0046,54.2837,0
1,12,2.1872,0,0.0262,51.4709,0
7,22,1.0629,0,0.0031,42.4956,0
4,23,1.6439,0,0.0014,50.4991,0
2,12,1.8237,0,0.0118,17.4423,0
6,13,2.0396,0,0.0148,53.6707,0
3,27,1.1551,0,0.0065,29.2292,0
3,21,1.9371,0,0.0027,11.1587,0
3,16,1.4812,1,0.0029,20.3941,0
2,17,1.9305,0,0.0716,52.5457,0
3,14,1.312,0,0.002,83.5515,0
2,17,1.5105,0,0.1071,37.1983,0
3,17,2.0278,0,0.0181,65.1302,0
2,20,1.4627,0,0.0038,22.3944,0
4,16,1.931,0,0.0143,47.7696,0
9,96,0.0619,0,0.8963,21.0727,1
3,20,1.1643,0,0.0121,47.8931,0
1,16,1.9441,0,0.0338,49.2899,0
2,13,1.0981,0,0.0167,37.1118,0
44,2162,2.1005,1,0.2607,8.4564,1
4,17,0.8278,0,0.0067,47.9067,0
3,20,1.8027,0,0.0003,59.4528,0
1,13,2.3576,0,0.017,42.7458,0
4,18,1.4858,0,0.0278,37.9869,0
3,18,1.6683,0,0.0379,37.7221,0
2,13,1.4943,0,0.0132,30.9987,0
3,18,1.9316,0,0.0186,57.7988,0
3,11,1.1796,0,0.0084,51.9595,0
5,18,1.2308,0,0.027,40.4633,0
1,21,1.4035,0,0.0013,68.6335,0
4,16,2.4443,1,0.0141,53.2502,0
5,19,1.7047,0,0.0201,33.174,0
5,25,1.894,0,0.0528,59.2273,0
4,21,1.643,0,0.0071,56.0548,0
3,23,1.9117,0,0.0474,25.0472,0
6,14,1.4865,0,0.0233,62.2401,0
2,15,1.4759,0,0.0799,67.8354,0
2,15,2.0398,0,0.009,63.8366,0
8,23,0.3849,0,0.0006,27.1718,0
3,17,0.7396,1,0.0139,57.6832,0
7,18,1.0924,0,0.0019,54.8156,0
4,15,1.4445,0,0.0168,92.9441,0
4,15,1.0909,0,0.0155,80.1535,0
2,13,0.9633,0,0.0081,51.3602,0
0,22,2.1001,0,0.0072,38.9711,0
2,19,0.9172,0,0.0294,73.1934,0
4,22,1.6434,0,0.0003,76.5053,0
1,15,0.662,0,0.0473,52.1682,0
3,16,1.5666,0,0.0155,80.8294,0
4,21,1.2043,0,0.0225,35.7596,0
4,23,1.0192,0,0.0047,35.7843,0
7,18,1.3546,0,0.0328,63.5969,0
2,26,2.3027,0,0.0091,77.9409,0
5,14,2.4664,0,0.006,15.2159,0
432,518,0.9704,0,0.1898,7.3102,1
3,18,1.1027,0,0.0048,26.8458,0
2,12,1.9742,0,0.0499,34.3688,0
5,24,1.4125,0,0.0096,28.6021,0
4,18,1.557,0,0.0393,43.2298,0
4,15,1.493,0,0.002,33.5914,0
846,1327,0.2316,1,0.0707,2.1986,1
4,22,1.7016,0,0.0356,59.5944,0
4,16,1.0894,0,0.0038,19.4433,0
3,19,1.8835,0,0.0088,50.0022,0
3,18,2.2597,0,0.0007,53.6433,0
2,17,1.9749,0,0.0014,14.8898,0
3,10,2.1022,0,0.0292,27.3175,0
11,25,0.0132,0,0.7734,10.5551,1
4,27,2.1281,0,0.0079,73.7543,0
4,24,1.5834,0,0.0405,45.5532,0
4,13,0.2418,0,0.0037,29.0416,0
2,16,1.4745,0,0.003,55.0555,0
4,17,1.2913,0,0.0865,69.8199,0
1,15,2.1384,0,0.0023,41.0561,0
2,16,1.7694,0,0.0025,26.1411,0
5,18,1.2821,0,0.0168,24.4093,0
2,10,1.9275,0,0.0035,53.6791,0
1,19,1.2933,0,0.0199,59.0225,0
36,94,1.0106,1,0.6665,118.9498,1
1,13,1.4427,0,0.0034,74.2707,0
244,689,0.0862,1,0.0086,9.5552,1
2,18,1.3233,0,0.0292,45.761,0
2,25,1.3517,0,0.0479,56.5925,0
4,14,1.2664,0,0.0366,50.4854,0
6,22,2.1714,0,0.0279,28.6686,0
3,17,2.0297,0,0.0115,52.8876,0
2,22,2.3148,0,0.015,42.0355,0
3,22,1.6832,0,0.0075,12.919,0
2,17,0.7576,0,0.0044,45.2537,0
9,58,0.0558,0,0.7106,20.5476,1
0,15,2.4013,0,0.0141,55.4759,0
2,15,0.8536,0,0.0083,18.3055,0
3,28,1.2032,0,0.0262,53.403,0
2,16,1.6684,1,0.0151,58.2381,0
4,21,0.6041,0,0.002,54.1912,0
5,21,0.5372,0,0.0467,38.8085,0
1,13,1.796,0,0.0103,85.096,0
2,14,1.25,0,0.0199,55.5409,0
7,17,1.1242,0,0.0642,38.0748,0
1,7,1.5951,0,0.0019,104.1294,0
3,23,1.655,0,0.0101,51.9546,0
1,26,2.4232,0,0.0187,66.119,0
8,29,0.8962,0,0.0102,10.0,0
4,16,1.4853,0,0.0116,78.2886,0
2,13,0.3244,0,0.025,31.2187,0
2,22,1.7666,0,0.0093,64.1576,0
4,21,1.8296,0,0.0025,53.3849,0
4,25,1.0351,0,0.0206,65.7847,0
2,15,0.9429,0,0.0087,70.2797,0
2,17,1.4324,0,0.0019,65.992,0
3,18,1.4852,1,0.01,32.3844,0
2,15,0.5903,0,0.0132,64.5264,0
0,15,0.9881,0,0.0023,61.7586,0
8,20,1.018,0,0.0417,62.771,0
5,18,1.1545,1,0.0292,33.785,0
4,18,0.778,0,0.0009,55.3241,0
1,12,2.2929,0,0.0189,25.7859,0
2,21,1.4274,0,0.0262,36.7986,0
4,21,1.8496,1,0.1074,51.7352,0
2,18,2.5221,1,0.0316,71.7599,0
7,24,1.3523,0,0.0072,55.4826,0
20,3278,2.4495,0,0.1349,17.9105,1
3,16,1.2868,0,0.0276,32.333,0
7,23,1.6569,0,0.0197,49.2555,0
1,15,1.3107,0,0.0023,42.5081,0
1,22,2.1383,0,0.0024,60.9447,0
2,22,1.1525,0,0.0023,56.1498,0
1,12,2.0935,0,0.0079,45.0436,0
1,18,1.0153,0,0.0004,64.0479,0
0,8,1.1149,0,0.0044,32.4888,0
2,17,0.6569,0,0.0065,51.9486,0
5,17,1.697,0,0.0103,61.5205,0
3,18,1.7234,0,0.0756,55.1512,0
1,19,1.9408,0,0.0003,61.3254,0
1,13,1.4236,0,0.0044,40.8308,0
13,56,0.0676,0,0.9554,10.7218,1
7,23,0.9412,0,0.0216,58.282,0
1,18,1.19,0,0.0321,35.795,0
1,15,1.8081,0,0.0076,84.089,0
4,18,0.716,0,0.0427,56.7907,0
2,78,0.4923,0,0.6085,27.419,1
1,12,1.6275,0,0.0281,56.4053,0
4,13,2.2756,0,0.0382,52.3135,0
1,18,1.3784,0,0.0012,33.6835,0
3,15,0.561,0,0.0492,32.0183,0
1,19,1.1612,0,0.0358,41.085,0
2,12,0.912,0,0.0015,44.3353,0
13,94,0.1695,0,0.5008,15.3733,1
2,16,1.5736,0,0.0352,36.3901,0
0,13,1.8374,0,0.0084,58.8217,0
2,16,1.756,0,0.0227,46.6338,0
5,18,2.1947,0,0.0413,65.9482,0
3,10,1.3633,0,0.0039,37.6354,0
3,24,1.4627,0,0.0045,46.2461,0
2,19,1.1944,0,0.0015,42.9802,0
2,18,1.4764,0,0.0009,43.6978,0
4,17,1.3994,0,0.0176,73.7435,0
4,24,1.4381,0,0.0098,62.5035,0
6,21,1.4335,0,0.0024,59.3666,0
5,16,1.4788,0,0.1026,32.5647,0
5,20,1.0673,0,0.0045,24.8106,0
4,15,0.8298,0,0.0227,33.2515,0
1,17,1.3457,0,0.0418,42.7931,0
11,22,0.0632,0,0.7009,22.4987,1
0,11,1.8332,0,0.0072,59.2518,0
3,19,1.5575,0,0.0077,66.7642,0
4,20,0.8977,0,0.0152,72.7214,0
1,18,1.2711,0,0.0224,37.4347,0
4,15,1.6496,0,0.0033,40.9097,0
3,21,1.7298,0,0.0236,47.033,0
5,24,1.2727,0,0.007,75.1357,0
4,18,1.726,0,0.0001,48.1356,0
2,8,1.6768,0,0.0607,53.7912,0
3,15,1.0424,0,0.0055,48.8785,0
2,18,1.936,0,0.0171,46.6752,0
3,23,1.0447,0,0.027,61.4529,0
8,26,1.7146,0,0.009,75.9474,0
1,12,0.8087,0,0.0168,59.0718,0
2,13,1.2901,0,0.0207,10.0,0
3,21,1.0401,0,0.0169,82.846,0
1,16,1.6568,1,0.0286,60.4817,0
4,19,2.2907,0,0.0181,78.4308,0
3,19,1.6798,0,0.0312,10.0,0
1,16,1.6675,0,0.0667,112.6334,0
4,21,1.2677,0,0.0026,71.473,0
5,17,1.017,0,0.0029,32.7814,0
4,23,1.7812,0,0.0082,50.6761,0
2,65,0.1975,0,0.6138,17.5268,1
7,19,2.2672,0,0.0338,45.2143,0
2,19,1.2541,0,0.0059,63.6022,0
4,19,1.4285,0,0.0079,54.7901,0
0,10,1.5791,0,0.0093,40.9955,0
6,19,0.8858,0,0.0217,53.5889,0
4,15,1.0607,0,0.0142,64.5685,0
8,44,0.0677,0,0.8063,12.4425,1
5,26,1.3687,0,0.0109,45.3549,0
0,18,0.7233,0,0.0008,66.9428,0
1,20,1.894,0,0.0138,40.4133,0
2,22,1.5033,0,0.0087,42.5794,0
1,14,1.5226,0,0.0102,51.024,0
2,15,1.7952,0,0.0154,64.0974,0
4,54,0.0271,0,0.9656,27.6993,1
1,16,0.905,1,0.0099,25.9272,0
3,17,0.9773,0,0.0662,42.4069,0
39,3715,2.4738,0,0.1831,6.2841,1
3,23,1.3788,0,0.0144,67.3341,0
3,16,1.674,0,0.0371,63.8273,0
5,18,1.0443,0,0.0098,60.8553,0
3,15,1.0992,0,0.0417,48.2729,0
2,17,1.7713,0,0.0011,42.7147,0
1,12,1.6724,0,0.0075,74.0146,0
5,15,1.4595,0,0.0079,13.6586,0
2,21,1.5354,0,0.0318,88.6132,0
3,17,1.3613,0,0.0269,50.5578,0
3,29,1.4849,0,0.0265,49.1964,0
2,14,1.4103,0,0.0181,27.9016,0
4,16,2.0374,0,0.0112,10.0,0
2,23,1.4798,0,0.0161,49.3689,0
5,23,1.4038,0,0.0067,60.2957,0
5,21,2.2851,0,0.0243,10.0,0
1,13,1.5847,0,0.0118,34.8462,0
7,26,1.5382,0,0.0361,64.637,0
1,16,1.9891,0,0.0012,68.0193,0
3,20,1.2158,0,0.0366,56.3788,0
1,6,1.0679,0,0.0113,72.7124,0
3,21,0.6,0,0.0143,52.3443,0
2,21,1.1843,0,0.0089,64.9035,0
3,14,2.2653,1,0.0242,61.3591,0
2,16,1.6711,0,0.0006,68.8712,0
2,14,1.3747,0,0.0307,44.5857,0
2,17,0.6045,0,0.0002,29.5291,0
3,20,1.0946,0,0.0019,83.0147,0
4,19,2.2668,1,0.027,37.8787,0
2,17,1.1316,0,0.0081,40.32,0
2,12,0.6625,0,0.0124,58.8818,0
1,12,2.3474,0,0.0174,64.8395,0
3,24,1.5062,0,0.0019,107.3681,0
13,28,1.4004,1,0.7837,484.1529,1
4,17,1.7799,0,0.0305,53.7508,0
3,19,1.5904,0,0.0005,43.8903,0
6,146,1.037,1,0.3681,111.2721,1
36,29,2.2348,1,0.6932,277.417,1
4,13,2.1855,0,0.0036,10.0,0
5,21,2.1105,0,0.0035,81.756,0
11,30,1.9285,0,0.0379,63.9827,0
2,15,1.7097,0,0.0507,67.5623,0
11,43,0.3246,1,0.7757,12.8034,1
2,17,2.0633,0,0.0516,38.9078,0
3,22,1.4561,0,0.0007,91.5831,0
2,12,0.8588,0,0.0037,49.7486,0
16,114,2.9454,1,0.6449,213.914,1
2,15,0.2562,0,0.0661,36.5692,0
4,20,1.7832,0,0.0311,55.4907,0
1,18,1.2387,0,0.0049,99.385,0
2,21,1.9545,0,0.0107,69.2743,0
0,10,0.8391,0,0.0239,46.8999,0
1,11,1.6981,0,0.0017,56.783,0
2,20,1.4812,0,0.0029,75.9453,0
2,12,1.2697,0,0.0039,44.7504,0
2,16,1.0587,0,0.0116,48.2664,0
5,19,1.975,0,0.0793,71.0274,0
2,15,1.8546,0,0.0255,57.9818,0
0,13,1.4906,0,0.0638,50.3913,0
6,16,1.4395,0,0.0386,40.2058,0
4,78,0.1759,0,0.7303,20.3911,1
38,1857,1.2165,0,0.2654,17.6119,1
3,23,1.7113,0,0.0115,86.5216,0
4,16,2.3811,0,0.012,76.0901,0
119,256,0.1223,1,0.0233,8.3398,1
21,450,2.0439,1,0.1552,6.4294,1
3,22,1.5542,0,0.0146,86.96,0
5,22,1.2217,0,0.0362,28.3268,0
0,12,1.8351,0,0.0034,51.4361,0
4,20,1.5751,0,0.0057,20.5243,0
1,18,2.7421,0,0.0197,73.8495,0
0,13,2.4847,0,0.0078,35.3093,0
0,15,1.1783,0,0.0114,48.3841,0
2,15,2.4133,0,0.0417,77.0295,0
3,19,1.2143,0,0.0025,53.9313,0
5,26,1.1228,0,0.0559,23.5043,0
7,22,1.6395,0,0.0081,55.8313,0
2,7,1.3723,0,0.0207,50.2893,0
6,19,1.4414,0,0.0215,35.3843,0
3,15,1.1049,0,0.0449,43.5247,0
7,19,1.7672,0,0.0422,29.0407,0
2,14,0.9327,0,0.0247,53.0964,0
4,10,0.8691,0,0.0023,82.3285,0
4,17,1.7419,0,0.0057,68.9671,0
3,14,1.981,0,0.0191,26.0337,0
1,13,1.1328,0,0.002,35.9013,0
2,21,0.9741,0,0.0165,59.5839,0
3,15,1.3909,0,0.0198,52.6014,0
1,12,1.4362,0,0.0132,38.7878,0
3,16,2.2619,0,0.0328,31.1798,0
6,146,1.5696,1,0.5093,432.3266,1
3,18,1.4473,0,0.0099,56.8272,0
2,21,0.6815,0,0.0739,10.0,0
2,20,1.8707,0,0.0072,74.6783,0
4,22,0.5925,0,0.0145,47.0805,0
3,20,1.3332,0,0.0373,44.6169,0
2,15,1.269,0,0.0065,60.3332,0
4,18,1.1674,0,0.0523,75.8787,0
4,22,1.7776,0,0.012,68.7728,0
0,11,1.4478,0,0.0198,44.3619,0
875,976,0.2277,1,0.0469,4.1124,1
39,296,2.3707,1,0.0702,6.3528,1
195,557,0.5637,1,0.0411,3.3672,1
4,22,1.2199,0,0.0347,69.3237,0
2,17,1.0405,0,0.0041,54.8596,0
1,19,1.5624,0,0.0336,42.5987,0
507,717,0.0532,1,0.0847,1.0473,1
2,18,2.0886,0,0.0088,49.8195,0
40,1443,1.5643,1,0.1975,15.7379,1
3,14,1.8631,0,0.0077,45.9867,0
2,20,1.6288,0,0.0074,49.1456,0
3,18,1.7034,0,0.012,41.4636,0
3,16,1.2829,0,0.0103,78.2515,0
5,17,2.2695,0,0.0496,51.7017,0
3,21,2.1732,0,0.0168,24.1173,0
925,1167,0.3814,1,0.0555,3.7219,1
2,20,1.6998,0,0.0069,37.0347,0
2,16,0.1155,0,0.01,22.6875,0
4,15,1.9911,0,0.0134,52.3541,0
2,18,1.8475,0,0.0036,31.6758,0
4,16,0.5643,0,0.0075,56.5129,0
2,13,1.6962,0,0.0128,56.3432,0
6,18,1.7207,0,0.0086,43.941,0
2,18,1.7983,0,0.0016,61.3137,0
5,21,1.7958,0,0.014,52.097,0
1,17,1.2728,0,0.0243,25.9905,0
2,19,1.4263,0,0.0113,79.5752,0
1,20,1.4321,0,0.091,42.0819,0
5,15,1.4207,0,0.0171,41.0606,0
4,23,1.0678,0,0.0492,47.1814,0
4,18,1.7825,0,0.0649,73.556,0
2,12,1.5054,0,0.0483,47.5223,0
2,17,1.9653,1,0.0222,45.9987,0
113,600,0.5316,1,0.0766,8.4312,1
3,14,1.212,0,0.036,18.8582,0
5,17,2.189,0,0.0003,38.4622,0
4,19,2.1718,0,0.016,14.1693,0
1,11,1.4492,0,0.0104,32.5292,0
10,4581,1.9083,1,0.1967,15.6861,1
4,16,1.6618,0,0.0055,62.2684,0
1,12,1.7909,0,0.0321,54.2345,0
4,24,0.9194,0,0.0262,27.2799,0
2,15,1.1377,0,0.0182,53.6177,0
3,13,1.8873,0,0.0342,53.2509,0
0,16,0.9639,0,0.0017,10.0,0
2,19,1.7875,0,0.001,60.609,0
3,10,1.1909,0,0.0167,33.9596,0
1,10,1.1008,0,0.0191,84.0959,0
5,16,2.3312,0,0.0514,76.9496,0
4,19,1.0192,0,0.0224,45.5298,0
0,14,1.7208,0,0.0112,34.4406,0
2,11,0.3454,0,0.0351,53.1411,0
2,19,1.8563,0,0.0019,65.1909,0
4,22,1.969,0,0.0016,31.2026,0
0,16,1.7275,0,0.0123,53.3862,0
3,16,1.8415,0,0.0463,26.0924,0
4,13,1.9791,0,0.0263,61.821,0
3,16,1.3215,0,0.0143,35.6473,0
4,19,0.9191,0,0.0196,43.8764,0
2,17,1.3826,0,0.008,83.9845,0
3,16,1.7735,0,0.0112,45.9561,0
2,18,1.5799,0,0.0091,46.8599,0
2,22,2.1112,0,0.0149,82.4187,0
598,646,0.2892,0,0.0684,7.7317,1
4,19,1.9188,0,0.0031,45.694,0
2,12,1.3549,0,0.0137,43.6785,0
5,16,1.4962,0,0.0081,30.7144,0
2,20,1.1325,0,0.0216,31.9418,0
5,19,1.0016,0,0.0102,25.109,0
3,21,1.4013,0,0.0248,35.4965,0
0,12,1.5987,0,0.0598,54.0775,0
5,138,1.8058,1,0.3346,257.6457,1
4,22,0.6878,0,0.0396,43.0854,0
1,22,0.6739,0,0.0004,72.2232,0
2,22,1.7097,0,0.001,66.5911,0
1,19,1.0126,0,0.0148,89.3172,0
3,14,1.0765,0,0.004,83.5184,0
5,18,1.0207,0,0.0256,81.4136,0
2,17,1.189,0,0.0389,78.3432,0
6,15,1.0244,0,0.0227,58.6901,0
3,25,1.2738,0,0.0381,65.541,0
7,29,1.6929,0,0.0077,86.2681,0
2,16,1.9191,0,0.0193,53.5398,0
27,106,1.8869,1,0.7376,164.8148,1
2,20,1.89,0,0.0011,49.3064,0
3,17,0.8826,0,0.0023,69.1511,0
6,68,0.4306,0,0.8452,12.9966,1
0,13,2.1874,0,0.0117,53.2587,0
4,20,1.3936,0,0.0351,33.5313,0
6,29,2.2604,0,0.1007,52.0322,0
5,17,1.0213,0,0.0802,37.4761,0
1,18,1.2702,0,0.0041,103.7493,0
3,19,0.548,0,0.0206,61.2437,0
4,21,1.4375,0,0.0164,40.519,0
7,23,1.7155,0,0.0029,40.6135,0
4,21,1.9622,0,0.0384,40.9871,0
5,15,0.8913,0,0.0492,61.976,0
0,15,0.9214,0,0.0322,27.4967,0
3,19,1.3806,0,0.0137,67.4691,0
3,16,1.489,0,0.0127,55.4493,0
3,18,0.9938,0,0.0016,51.2115,0
3,21,0.6667,0,0.0346,43.7306,0
3,12,2.0418,0,0.0111,84.696,0
3,22,2.1225,0,0.0049,22.5235,0
2,16,1.9485,0,0.0022,47.6643,0
4,20,1.9734,0,0.0012,10.0,0
40,3586,2.2751,0,0.2356,19.7817,1
1,16,2.7357,0,0.0179,55.8772,0
4,20,1.4332,0,0.0112,67.4933,0
2,18,0.8598,0,0.0115,85.0959,0
3,16,0.6514,0,0.004,33.1178,0
6,19,2.1659,0,0.0013,62.5511,0
44,1034,1.6373,0,0.3029,5.2529,1
4,15,1.5072,0,0.0337,66.0142,0
1,14,2.0775,0,0.0366,45.6671,0
1,20,2.1709,0,0.0091,50.8546,0
4,21,1.9449,0,0.0315,60.5194,0
3,22,0.8843,0,0.0227,41.335,0
3,17,1.8491,0,0.0259,50.8763,0
8,15,1.4609,1,0.0175,44.1148,0
3,15,1.7259,0,0.0548,85.5538,0
3,16,2.1866,0,0.0026,34.6661,0
3,20,1.694,0,0.0363,68.1088,0
4,20,1.4515,0,0.0023,51.0932,0
6,19,2.6449,0,0.0501,67.6316,0
2,13,1.3975,0,0.0156,29.6603,0
3,17,1.5185,0,0.0155,47.9612,0
2,41,0.3353,0,0.7853,21.4541,1
3,14,1.8301,0,0.0107,39.6301,0
4,13,1.6778,0,0.0201,30.5938,0
2,23,1.3367,0,0.0146,40.4611,0
3,16,1.5238,0,0.002,33.4843,0
0,18,1.3952,0,0.0166,37.8823,0
6,19,1.304,0,0.0209,48.7979,0
3,14,1.1853,0,0.0274,36.4435,0
2,19,0.8552,0,0.0291,55.6423,0
1,22,2.1854,0,0.0212,49.4171,0
3,12,2.0077,0,0.033,94.5846,0
4,17,1.1838,0,0.0037,43.4608,0
1,18,1.7994,0,0.039,72.9416,0
4,23,1.3383,0,0.0258,41.2614,0
3,11,1.6687,0,0.0112,60.9579,0
9,26,2.1381,0,0.0094,40.0874,0
3,24,1.5621,0,0.0469,50.1293,0
1,12,1.2735,0,0.0028,45.2996,0
2,21,1.7524,0,0.0008,50.3424,0
4,20,2.2394,0,0.0097,78.3786,0
3,21,1.6128,0,0.023,36.4237,0
5,20,1.6737,0,0.0067,49.1115,0
4,25,1.576,0,0.0357,46.5595,0
6,18,1.8406,0,0.0174,55.813,0
2,12,1.8711,0,0.0083,40.4552,0
5,15,1.3674,0,0.0354,18.9773,0
2,22,0.0934,0,0.0152,24.539,0
6,19,0.6915,0,0.0208,43.6432,0
2,19,2.0855,0,0.0018,51.9674,0
2,10,1.2717,0,0.002,57.1454,0
1,21,1.0565,0,0.0189,54.0752,0
5,21,0.8442,0,0.0293,28.6549,0
2,16,1.1516,0,0.0512,15.3689,0
6,22,2.1627,0,0.0081,49.8647,0
0,17,0.4186,1,0.0594,55.1149,0
3,16,0.591,0,0.0404,62.0328,0
35,2253,1.6282,1,0.125,7.35,1
2,14,1.7056,0,0.0228,30.5317,0
2,16,2.1584,0,0.0044,10.0,0
3,21,1.08,0,0.0174,69.3862,0
4,17,1.4611,0,0.0088,24.4519,0
36,459,1.8488,1,0.1645,2.9184,1
3,16,1.7807,0,0.0138,56.0101,0
4,14,2.0063,0,0.0121,57.1658,0
1,16,1.5667,0,0.0504,11.9282,0
4,25,1.1905,0,0.0054,58.3869,0
3,20,1.0212,0,0.0551,52.9557,0
4,30,1.9823,0,0.0047,84.3033,0
2,18,0.8958,0,0.0104,45.4429,0
4,16,1.4401,0,0.032,67.9877,0
1,13,1.4431,0,0.0021,32.8048,0
1,13,1.5986,0,0.0035,28.4369,0
5,25,2.061,0,0.0178,62.9934,0
2,24,2.7501,0,0.0925,40.4612,0
2,25,1.6599,0,0.0023,23.7955,0
632,1088,0.3108,1,0.0575,6.9742,1
1,15,1.7979,0,0.0056,45.0799,0
3,25,1.0773,0,0.0032,31.8335,0
1,16,1.5516,0,0.0377,68.942,0
1,24,1.0977,0,0.03,59.7815,0
2,21,1.4367,0,0.0035,61.9831,0
1,18,1.0885,0,0.0421,66.3741,0
1,6,2.0222,0,0.0258,44.9573,0
2,23,1.1638,0,0.0057,56.73,0
2,19,1.6087,0,0.0079,51.495,0
6,25,0.4219,1,0.9196,10.3598,1
3,16,0.7153,0,0.0342,37.2624,0
2,15,2.0727,0,0.0023,91.355,0
4,22,1.8533,0,0.0173,18.8549,0
2,19,1.9066,0,0.0006,72.3406,0
2,22,1.2157,0,0.026,72.5923,0
4,18,2.5498,0,0.0079,47.2983,0
3,18,2.3731,0,0.0323,22.4515,0
352,365,0.5625,1,0.0537,8.3983,1
1,23,1.3701,0,0.0028,45.8153,0
3,19,1.9033,0,0.0176,16.481,0
5,25,0.5771,0,0.0009,22.0553,0
1,17,1.5897,0,0.0198,10.0,0
0,13,1.2413,0,0.0517,70.8094,0
1,21,2.232,0,0.029,40.4747,0
754,1195,0.1541,1,0.0426,2.9744,1
581,1020,0.8882,1,0.197,1.8457,1
1,15,1.9658,0,0.0215,55.2253,0
2,11,1.8529,0,0.012,51.6823,0
251,616,0.2975,1,0.0108,8.2222,1
2,14,1.6552,0,0.0529,53.1535,0
2,18,1.584,0,0.0227,46.6351,0
2,11,1.4388,0,0.0394,31.085,0
0,14,1.6514,0,0.0434,70.0879,0
1,20,1.3431,0,0.0105,93.1186,0
763,1064,0.9917,1,0.2102,2.7604,1
2,13,0.9454,0,0.0184,54.8316,0
2,11,0.879,0,0.0339,51.7309,0
2,24,1.2649,0,0.0708,33.8946,0
5,19,0.9926,0,0.0068,24.2181,0
37,140,2.5506,1,0.724,411.6032,1
5,22,1.711,0,0.0201,62.7248,0
5,26,2.1484,0,0.004,27.0668,0
0,19,1.5063,0,0.0118,43.06,0
4,37,0.0361,0,0.9439,19.0992,1
5,21,2.4499,0,0.0006,39.1301,0
3,16,1.7879,0,0.0136,86.7336,0
3,14,1.5835,0,0.067,37.4641,0
3,12,1.4204,0,0.0349,66.5874,0
1,24,1.7175,0,0.0363,41.2128,0
14,3063,1.1258,1,0.2813,7.5792,1
3,13,0.804,0,0.0357,61.6811,0
3,15,1.216,0,0.0011,30.9244,0
27,107,1.3261,1,0.6398,461.111,1
3,16,1.3307,0,0.002,63.7569,0
4,17,1.5442,0,0.0106,75.387,0
1,20,1.44,0,0.0014,66.1839,0
1,17,1.5187,0,0.0033,54.4082,0
1,9,0.5434,0,0.0076,77.3092,0
2,16,2.2519,0,0.0073,32.7854,0
4,15,1.1865,0,0.0095,72.9799,0
2,18,1.7701,0,0.0098,55.7772,0
6,27,1.5705,0,0.0198,61.215,0
2,17,1.3916,0,0.0209,58.0166,0
2,20,1.6469,0,0.0061,73.5276,0
6,20,1.9572,0,0.0054,31.3153,0
0,17,1.7494,0,0.0055,38.3074,0
1,15,1.5904,0,0.0227,51.8048,0
3,20,2.0792,0,0.0077,49.7991,0
3,22,1.4796,0,0.0036,73.9433,0
4,16,1.1252,0,0.0046,53.9816,0
2,21,1.5127,0,0.0066,51.1941,0
1,8,1.9716,0,0.0006,14.0375,0
2,16,1.4857,0,0.0086,86.5192,0
1,20,1.282,0,0.0078,51.6003,0
3,19,1.2145,0,0.0363,36.2485,0
3,7,1.7918,0,0.0051,14.864,0
0,11,1.1587,0,0.0318,23.368,0
2,14,2.0091,0,0.0146,52.5692,0
10,103,1.6194,1,0.4061,486.0626,1
4,23,1.9438,0,0.0044,46.7867,0
8,15,0.8672,0,0.0081,43.819,0
5,21,0.5844,0,0.0361,10.0,0
2,14,1.9593,0,0.0255,19.2272,0
1,25,1.0047,0,0.002,62.5883,0
1,15,0.9467,0,0.0049,64.971,0
2,12,1.7696,0,0.0069,34.1946,0
3,14,0.942,0,0.026,24.3133,0
1,14,1.4046,0,0.0012,21.4418,0
4,23,1.1474,0,0.0148,23.0079,0
3,19,1.6943,0,0.0031,59.3072,0
2,16,0.4491,0,0.0759,56.3486,0
3,19,0.4525,0,0.0202,65.6275,0
6,23,1.2013,0,0.0108,46.1048,0
142,449,0.5773,1,0.0575,8.0721,1
2,17,0.4284,0,0.0311,73.9843,0
5,20,2.1322,1,0.0057,46.4144,0
