sequence_id,step,stage_label,stage_name,requests_per_ip_10s,requests_per_ip_60s,endpoint_entropy,latency_spike,error_rate,request_variance
153,2,3,SURGE,45.557912,151.547097,0.842097,1.020033,0.321213,48.690212
153,3,4,SUSTAINED,68.588970,268.379661,0.903338,0.947715,0.355498,63.301108
153,4,4,SUSTAINED,62.107532,264.990282,1.556580,0.961581,0.285774,52.447806
153,5,4,SUSTAINED,70.369813,362.161902,1.715545,0.908907,0.229845,56.014110
153,6,0,NORMAL,2.628142,10.563821,2.914987,0.164011,0.016468,0.682373
153,7,0,NORMAL,2.922490,0.913116,3.869167,0.058404,0.020735,0.873411
153,8,0,NORMAL,1.039987,6.884064,3.282465,0.047492,0.021063,0.547451
153,9,1,RECON,3.360859,13.279988,4.105123,0.275495,0.045483,1.434216
153,10,1,RECON,3.115041,17.389126,3.954905,0.296654,0.073705,0.948400
153,11,1,RECON,3.811617,12.243470,1.790014,0.474635,0.061194,2.533726
153,12,1,RECON,5.841635,15.886798,4.851457,0.318907,0.049269,2.031142
153,13,3,SURGE,61.673309,158.815632,1.634476,0.948904,0.242765,39.583176
153,14,4,SUSTAINED,80.776605,263.565560,1.124767,0.916534,0.339316,64.299659
153,15,4,SUSTAINED,79.963037,290.689219,1.339332,0.954812,0.284505,55.562503
153,16,4,SUSTAINED,92.713077,276.190639,1.277246,0.975482,0.317539,53.212663
153,17,3,SURGE,66.114205,254.730957,0.664447,0.790606,0.283178,32.959139
153,18,3,SURGE,55.328044,168.574267,1.754836,0.990440,0.254416,48.437011
153,19,3,SURGE,60.758877,253.918139,1.890742,1.043629,0.220498,47.337519
153,20,3,SURGE,65.951529,252.435073,1.182373,0.714424,0.342378,43.905018
153,21,4,SUSTAINED,78.703942,237.114244,1.262619,0.923472,0.302099,55.181757
153,22,4,SUSTAINED,83.919720,305.669085,1.296981,0.940829,0.301957,56.036850
153,23,3,SURGE,64.755862,211.310509,2.239892,0.827399,0.231252,53.543651
153,24,3,SURGE,69.316379,205.420195,1.408875,0.998625,0.275921,27.727921
153,25,3,SURGE,50.049383,250.846104,2.201436,1.087397,0.267876,36.307459
153,26,4,SUSTAINED,72.482204,370.364964,1.558307,0.965226,0.339882,52.049655
153,27,4,SUSTAINED,62.293973,302.491703,1.137554,0.975964,0.300523,57.843312
153,28,3,SURGE,45.398189,234.755988,1.337368,0.951758,0.301111,48.232754
153,29,3,SURGE,61.784758,235.676489,0.899530,0.804842,0.236037,29.337647
153,30,3,SURGE,56.736511,203.484263,1.477247,1.006935,0.278650,39.431750
153,31,3,SURGE,59.524419,198.805558,2.507503,0.754247,0.203686,31.416593
153,32,3,SURGE,62.296733,177.077128,1.858447,0.936966,0.296905,49.627635
153,33,3,SURGE,66.856167,148.397581,1.599765,0.892710,0.248489,30.363029
153,34,3,SURGE,47.095050,230.021344,0.927244,0.898214,0.340220,58.893044
153,35,3,SURGE,52.954618,179.093548,2.402021,0.893167,0.303733,42.397657
153,36,3,SURGE,41.401979,175.476330,2.426749,0.925761,0.302719,28.654060
153,37,4,SUSTAINED,86.230751,267.264991,1.180810,0.906012,0.333057,57.391099
153,38,4,SUSTAINED,86.968600,293.169756,1.500970,0.920508,0.325029,43.174280
153,39,4,SUSTAINED,98.526426,318.329638,1.383404,0.908805,0.256232,53.413839
153,40,4,SUSTAINED,95.315737,330.568183,1.232678,0.953286,0.330326,47.087225
153,41,3,SURGE,67.433881,202.880507,0.975153,0.690512,0.294693,35.827559
153,42,4,SUSTAINED,77.889920,298.972831,1.022325,0.946174,0.323083,53.345629
153,43,4,SUSTAINED,84.860303,320.225397,0.858753,0.948555,0.279049,55.082308
154,0,0,NORMAL,2.219595,7.500624,3.490159,0.107131,0.023229,0.202410
154,1,0,NORMAL,1.275604,11.088866,2.537166,0.107845,0.004818,0.629671
154,2,1,RECON,1.366411,22.711153,2.186890,0.296858,0.063824,3.101385
154,3,1,RECON,3.967952,23.418265,5.120993,0.428074,0.101232,1.593046
154,4,1,RECON,4.308271,8.124431,4.127998,0.100564,0.039583,0.825474
154,5,1,RECON,3.442947,9.073960,4.892527,0.239625,0.041358,1.217794
154,6,2,ESCALATION,16.352595,40.803673,1.651579,0.876595,0.179175,12.329306
154,7,3,SURGE,54.990528,216.026616,1.142459,0.801060,0.322928,39.558877
154,8,3,SURGE,69.526673,177.044067,0.708258,0.786519,0.224175,41.759675
154,9,4,SUSTAINED,89.822162,292.889014,1.060304,1.012252,0.339148,53.719254
154,10,4,SUSTAINED,76.197422,265.135144,1.859171,0.922906,0.311800,45.907915
154,11,4,SUSTAINED,70.353138,350.338757,1.739223,0.978282,0.304595,53.875509
154,12,4,SUSTAINED,83.273881,302.692352,1.494511,0.904085,0.361123,52.464047
154,13,4,SUSTAINED,82.900887,312.796575,0.678999,0.925945,0.213118,50.945757
154,14,4,SUSTAINED,82.379688,276.366127,1.034686,1.015194,0.382568,49.474573
154,15,4,SUSTAINED,83.102458,247.836338,0.962649,0.798608,0.312943,48.539254
154,16,4,SUSTAINED,100.567615,347.794140,0.969898,0.899561,0.351719,48.971191
154,17,4,SUSTAINED,101.886924,320.262547,1.555204,1.003401,0.277716,56.741143
154,18,4,SUSTAINED,90.319425,267.446191,1.410297,1.006586,0.280334,50.674027
154,19,4,SUSTAINED,72.860547,304.691928,0.924909,0.907772,0.321876,58.705349
154,20,4,SUSTAINED,66.828610,335.125819,1.065480,1.053116,0.294704,55.814664
154,21,4,SUSTAINED,81.947273,404.297021,1.095309,1.013816,0.303625,62.042760
154,22,4,SUSTAINED,95.559105,310.230763,1.119673,0.995165,0.305756,48.112742
154,23,4,SUSTAINED,94.608470,293.314511,1.016121,0.923239,0.358579,52.059331
154,24,3,SURGE,56.653699,149.807627,1.860514,1.010300,0.216034,39.697943
154,25,3,SURGE,64.451248,278.851623,1.370452,0.866996,0.241234,32.462282
154,26,3,SURGE,61.337631,221.091074,1.500981,0.893729,0.205064,42.019220
154,27,3,SURGE,64.748918,212.947040,1.657527,1.031878,0.278610,43.844878
154,28,3,SURGE,70.534969,188.085796,1.531684,0.772710,0.354494,20.206274
154,29,3,SURGE,64.251606,123.788248,2.314559,0.951377,0.132084,36.620347
155,0,4,SUSTAINED,76.726015,220.592676,1.637706,0.974910,0.210698,57.056177
155,1,4,SUSTAINED,77.402269,275.181517,1.017081,0.933732,0.314189,59.730160
155,2,4,SUSTAINED,82.047775,314.638394,1.250742,0.929757,0.356792,63.066416
155,3,4,SUSTAINED,79.335376,323.155207,1.584788,0.909224,0.258152,56.644971
155,4,4,SUSTAINED,64.440020,275.388722,1.325149,1.027681,0.271649,54.254401
155,5,4,SUSTAINED,74.811205,278.185084,1.300495,0.890128,0.269303,53.784473
155,6,4,SUSTAINED,67.878027,296.075494,0.812743,0.915790,0.331545,54.556927
155,7,4,SUSTAINED,79.422420,329.040385,1.438432,0.949339,0.247374,54.369243
155,8,4,SUSTAINED,75.428648,304.674630,0.765129,0.906308,0.259517,53.474653
155,9,4,SUSTAINED,74.380570,304.063902,1.066295,0.950240,0.255372,50.029466
156,0,3,SURGE,63.421282,171.681240,1.597539,0.891047,0.277494,39.203018
156,1,3,SURGE,71.479204,111.274313,0.969805,0.817491,0.165358,36.164905
156,2,1,RECON,6.949400,17.558640,4.029591,0.262016,0.028960,2.712635
156,3,2,ESCALATION,8.939170,74.300838,2.397410,0.387123,0.118912,9.686132
156,4,3,SURGE,56.537153,246.894115,1.250680,0.893123,0.334689,29.303334
156,5,3,SURGE,70.251353,221.120002,1.857607,0.767712,0.266056,37.718346
156,6,4,SUSTAINED,86.475022,299.330442,1.285770,0.952714,0.327961,49.862197
156,7,4,SUSTAINED,86.923147,260.258181,1.261513,0.908786,0.301713,60.928112
156,8,4,SUSTAINED,78.644174,256.807290,1.116185,0.877880,0.306471,52.442981
156,9,4,SUSTAINED,89.828465,300.319443,1.468096,1.019123,0.263116,63.609913
156,10,3,SURGE,50.216233,211.938496,1.471162,0.759299,0.194948,53.098515
156,11,3,SURGE,74.817942,183.337074,1.179348,0.731669,0.298399,43.285058
156,12,3,SURGE,52.073404,245.074784,1.429088,0.883347,0.219961,36.740324
156,13,4,SUSTAINED,68.668478,302.422117,1.486676,0.945762,0.342169,63.043595
156,14,4,SUSTAINED,75.701954,298.936849,1.303731,0.926513,0.279876,51.620120
156,15,4,SUSTAINED,77.831274,332.060268,0.939179,1.035089,0.284857,55.317861
156,16,4,SUSTAINED,88.932808,339.996595,0.843819,1.008740,0.246508,58.792403
157,0,1,RECON,5.498383,22.657341,5.190205,0.270897,0.049422,1.111055
157,1,1,RECON,8.854146,21.778912,3.364320,0.463144,0.057780,2.664340
157,2,2,ESCALATION,17.098792,20.034292,3.464176,0.161850,0.140640,8.298700
157,3,3,SURGE,61.584009,241.750077,1.506459,0.928093,0.270238,55.029138
157,4,4,SUSTAINED,69.465177,283.080607,1.379401,1.012987,0.271113,68.439266
157,5,4,SUSTAINED,83.364539,262.377795,1.534643,0.927711,0.270165,53.096842
157,6,4,SUSTAINED,83.725942,273.327443,1.040886,1.020478,0.290545,58.362475
157,7,4,SUSTAINED,52.649699,337.931728,0.944295,0.931971,0.361573,63.681548
157,8,4,SUSTAINED,85.827512,329.338852,1.629032,1.027871,0.304308,50.575990
157,9,1,RECON,5.254400,17.734663,3.390222,0.343679,0.018644,2.068310
157,10,1,RECON,5.230481,22.256074,4.774885,0.522268,0.039646,2.223467
157,11,1,RECON,5.336373,11.675729,3.253219,0.300647,0.018482,1.732636
157,12,1,RECON,4.404045,23.661635,3.337332,0.386980,0.038574,1.642598
157,13,1,RECON,4.451703,13.537661,3.903778,0.122337,0.057624,0.000000
157,14,3,SURGE,66.152620,264.057392,2.372831,0.993577,0.218630,57.380979
157,15,3,SURGE,40.972964,274.098558,1.740623,0.712418,0.182232,44.410280
157,16,4,SUSTAINED,74.190809,358.992673,1.844458,0.957338,0.293980,60.414731
157,17,2,ESCALATION,3.847374,8.577057,2.755841,0.632282,0.100640,10.429882
157,18,3,SURGE,73.860407,207.450582,1.610350,0.896320,0.237080,27.423760
157,19,3,SURGE,56.162398,182.358067,1.283353,0.765961,0.245723,44.131400
157,20,1,RECON,7.075202,16.157943,2.973877,0.437370,0.053969,2.690627
157,21,0,NORMAL,1.053890,6.434259,4.017143,0.191761,0.020633,0.311843
157,22,2,ESCALATION,11.866866,54.934558,2.543330,0.540361,0.062182,6.876017
157,23,0,NORMAL,2.662238,8.489643,3.940100,0.058712,0.017915,0.687509
157,24,0,NORMAL,0.554216,8.953388,3.093375,0.145465,0.038605,0.000000
157,25,0,NORMAL,2.263771,7.988467,3.969825,0.103953,0.014703,0.193901
157,26,0,NORMAL,1.257250,6.304706,3.691876,0.092164,0.013491,0.197205
157,27,0,NORMAL,1.435967,5.755623,3.836556,0.168402,0.008239,0.835776
157,28,0,NORMAL,2.179869,12.579993,3.414866,0.120095,0.021237,0.514806
157,29,0,NORMAL,2.046422,9.398353,3.165090,0.068071,0.013256,0.390561
157,30,0,NORMAL,1.537795,9.957383,3.632723,0.077929,0.033092,0.720833
157,31,0,NORMAL,1.918861,8.281180,2.735231,0.058752,0.024625,0.025122
157,32,0,NORMAL,1.607456,16.710964,3.836869,0.154867,0.011949,0.608617
157,33,0,NORMAL,1.669385,9.516098,2.791211,0.119657,0.024761,0.319249
157,34,0,NORMAL,1.284758,6.959153,3.341613,0.125480,0.014656,0.980638
157,35,0,NORMAL,2.236201,6.966098,3.233359,0.115838,0.024917,0.439699
157,36,0,NORMAL,2.352743,8.207124,3.213939,0.105652,0.013947,0.274502
157,37,0,NORMAL,1.425331,5.801004,4.022857,0.080390,0.038434,0.687992
157,38,0,NORMAL,3.159760,5.850142,4.486674,0.111310,0.025426,0.509286
157,39,0,NORMAL,1.770890,5.222575,3.669838,0.151240,0.008094,0.962142
157,40,0,NORMAL,1.563092,6.635667,4.432081,0.146936,0.031401,0.424681
157,41,0,NORMAL,2.349379,7.476049,3.554629,0.155503,0.035996,0.424551
157,42,0,NORMAL,3.643593,12.968474,3.700194,0.189632,0.023276,0.227282
158,0,2,ESCALATION,12.668772,41.317166,2.735856,0.628696,0.078120,5.853820
158,1,2,ESCALATION,19.604627,48.949732,2.967945,0.732954,0.213731,9.921162
158,2,2,ESCALATION,9.077365,55.527733,2.837197,0.633837,0.084326,8.602151
158,3,3,SURGE,78.985426,262.550872,2.006429,0.972712,0.228434,45.812310
158,4,3,SURGE,57.937811,271.134753,1.715193,0.922701,0.267786,39.249377
158,5,3,SURGE,47.356129,224.689534,1.131782,0.889241,0.188628,34.250819
158,6,3,SURGE,69.238606,244.973095,1.206145,0.930670,0.178729,40.451285
158,7,4,SUSTAINED,79.463621,339.470617,1.451076,0.962066,0.290012,51.794021
158,8,4,SUSTAINED,69.638742,329.848040,1.654107,0.895948,0.302727,45.553159
158,9,2,ESCALATION,16.299147,42.219544,1.650284,0.757830,0.098034,4.686783
158,10,1,RECON,4.838266,20.109128,3.928116,0.331426,0.068873,0.945453
158,11,0,NORMAL,2.839262,6.345845,3.459164,0.076480,0.015920,0.352119
158,12,0,NORMAL,2.459197,11.186910,3.411755,0.147473,0.015089,0.334965
158,13,0,NORMAL,2.427375,7.661724,3.838294,0.035651,0.016960,0.789445
158,14,0,NORMAL,2.836026,11.062217,3.313730,0.014740,0.017412,0.690799
158,15,0,NORMAL,1.473729,5.095953,3.065745,0.072817,0.001029,0.341856
158,16,0,NORMAL,1.902116,7.009188,3.155370,0.071360,0.014449,0.711644
158,17,0,NORMAL,5.166841,7.002989,3.718937,0.084498,0.016657,0.968711
158,18,0,NORMAL,0.245310,4.932422,3.431879,0.074144,0.004917,0.534741
158,19,2,ESCALATION,15.633764,60.949650,3.323642,0.478353,0.160433,8.994878
158,20,3,SURGE,52.637363,260.865392,1.498817,1.057677,0.317908,42.061104
158,21,3,SURGE,58.200637,167.232685,1.738079,0.954404,0.169066,39.337767
158,22,2,ESCALATION,22.328685,60.879748,1.889640,0.341833,0.086160,12.196436
158,23,2,ESCALATION,20.293000,40.653011,3.119571,0.358996,0.092247,4.605165
158,24,3,SURGE,77.016425,257.723981,1.222059,0.745285,0.168684,39.316538
159,0,0,NORMAL,1.764884,11.497899,3.307292,0.151324,0.010474,0.049000
159,1,3,SURGE,48.712572,150.374756,1.665461,0.873568,0.257089,44.220395
159,2,2,ESCALATION,17.849652,31.921927,2.453908,0.216181,0.126183,2.932811
159,3,3,SURGE,48.724188,194.849600,1.436292,0.981190,0.244772,47.726163
159,4,4,SUSTAINED,72.436166,279.984166,1.653175,1.011372,0.332963,60.732935
159,5,4,SUSTAINED,82.680853,301.491446,1.709655,0.926767,0.309612,44.750377
159,6,4,SUSTAINED,94.521298,318.503408,1.136190,0.953916,0.245675,52.431280
159,7,4,SUSTAINED,77.637556,320.409616,1.335990,1.029456,0.311789,40.129105
159,8,4,SUSTAINED,73.274453,304.863098,1.230548,0.962045,0.301922,55.394058
159,9,4,SUSTAINED,100.695862,319.543089,1.215564,1.042093,0.257123,60.210338
159,10,4,SUSTAINED,83.218663,312.733578,0.499055,0.878417,0.363458,53.487008
159,11,4,SUSTAINED,90.481004,293.391756,1.107446,1.032421,0.384121,53.280391
159,12,4,SUSTAINED,88.240149,336.076419,1.230344,0.916379,0.257825,47.174402
159,13,4,SUSTAINED,80.087558,265.656732,1.500728,0.926056,0.273961,67.408060
159,14,3,SURGE,62.350474,176.363197,1.199798,0.753615,0.252979,33.008792
159,15,3,SURGE,59.529931,187.494986,1.152582,1.043071,0.286784,34.549260
159,16,2,ESCALATION,5.560054,67.060301,3.345504,0.656986,0.095188,10.418036
159,17,3,SURGE,59.302046,185.674075,1.109487,0.942615,0.277961,36.747722
159,18,4,SUSTAINED,78.261640,323.737232,0.787702,0.894737,0.256570,54.108809
159,19,1,RECON,2.862249,22.545029,5.370120,0.341380,0.072456,1.267862
159,20,0,NORMAL,2.514624,7.884792,3.053390,0.171252,0.022988,0.710652
159,21,0,NORMAL,3.679908,7.532213,4.009528,0.070859,0.021686,0.667351
159,22,3,SURGE,55.602729,208.102506,1.736742,0.758516,0.141283,32.033301
159,23,3,SURGE,77.164069,163.080581,1.013310,1.053475,0.221729,37.025674
159,24,3,SURGE,72.947008,237.362621,0.815412,0.774154,0.306025,42.543122
159,25,3,SURGE,56.554411,244.439417,2.111044,0.899403,0.215654,37.796056
159,26,2,ESCALATION,21.617667,52.913821,2.482306,0.662415,0.164918,3.639479
159,27,4,SUSTAINED,89.247672,302.210169,1.053424,0.959259,0.314828,48.238976
159,28,4,SUSTAINED,82.938668,285.274642,0.966154,0.923106,0.261163,60.103723
159,29,4,SUSTAINED,81.512346,288.774031,0.988145,1.018566,0.294769,50.983603
159,30,4,SUSTAINED,82.712518,324.797636,1.581226,0.941617,0.290891,55.785726
159,31,4,SUSTAINED,73.823547,343.872359,1.206667,0.976737,0.316978,57.423598
159,32,1,RECON,4.987199,29.403721,5.469735,0.315701,0.042663,0.225776
159,33,1,RECON,4.843162,16.413418,4.001854,0.362243,0.029993,2.218121
159,34,1,RECON,3.235393,26.370524,4.798248,0.221360,0.060345,0.888430
159,35,1,RECON,7.655140,19.757574,4.416958,0.398697,0.062226,1.787159
159,36,1,RECON,1.622089,14.662627,4.122439,0.354773,0.043500,0.572751
159,37,2,ESCALATION,14.659536,42.833367,2.254014,0.338409,0.105351,11.906784
160,0,0,NORMAL,2.443442,12.056118,3.421063,0.101299,0.016255,0.677752
160,1,0,NORMAL,2.351280,7.311674,2.750138,0.097579,0.018080,0.570799
160,2,0,NORMAL,3.572408,5.910770,2.712368,0.042873,0.013664,0.824602
160,3,0,NORMAL,0.836198,9.241719,3.924653,0.022538,0.002279,0.264039
160,4,0,NORMAL,2.143227,5.750078,3.869715,0.106215,0.018924,0.015695
160,5,1,RECON,8.913855,16.318534,3.434565,0.261775,0.052382,2.706675
160,6,1,RECON,3.646808,24.357884,4.851751,0.255487,0.047436,2.480535
160,7,1,RECON,1.962664,18.352250,4.175100,0.242937,0.038484,2.843501
160,8,1,RECON,9.213269,15.151036,4.309708,0.330970,0.067922,3.086730
160,9,1,RECON,2.810449,14.445609,4.314182,0.412276,0.021072,1.063998
160,10,1,RECON,2.412746,12.374886,5.109230,0.277868,0.044044,3.094635
160,11,1,RECON,2.472031,26.146063,4.386658,0.367970,0.043778,1.914721
160,12,2,ESCALATION,16.590600,62.470594,2.917589,0.659136,0.126496,4.854673
160,13,2,ESCALATION,12.758027,61.301512,3.076952,0.519107,0.140544,2.402959
160,14,2,ESCALATION,12.408565,53.776016,3.131686,0.499804,0.047402,9.220315
160,15,2,ESCALATION,7.656431,45.568972,3.024415,0.747981,0.056437,10.370361
160,16,2,ESCALATION,8.646958,31.826131,3.163008,0.519484,0.087412,9.373496
160,17,2,ESCALATION,15.552595,45.447107,2.183472,0.753696,0.156017,12.770476
160,18,3,SURGE,53.180723,183.422202,1.929643,0.899981,0.222840,42.910893
160,19,3,SURGE,46.446095,205.169398,1.293571,0.898630,0.115757,32.863373
160,20,0,NORMAL,0.483609,3.552834,3.519385,0.135079,0.011083,0.421362
160,21,1,RECON,1.875372,23.919430,4.053634,0.282776,0.057460,0.752004
160,22,1,RECON,7.101222,18.702658,4.569767,0.267392,0.067266,1.341648
160,23,1,RECON,5.054527,17.806578,5.055301,0.518820,0.047803,2.376286
160,24,1,RECON,7.063843,15.412577,6.716102,0.132926,0.092949,2.792978
160,25,1,RECON,9.638897,13.357948,3.948535,0.170341,0.047071,1.957842
160,26,2,ESCALATION,27.191569,42.305590,1.148422,0.597275,0.077988,13.455360
160,27,3,SURGE,52.409092,159.481255,1.749155,0.872476,0.323385,38.315284
160,28,3,SURGE,46.198658,130.455213,1.831675,0.853557,0.236822,31.902448
161,0,2,ESCALATION,14.905764,34.096983,3.274326,0.676237,0.095647,11.009600
161,1,3,SURGE,65.772089,206.470008,1.183376,1.105306,0.261639,35.273438
161,2,3,SURGE,51.303056,153.724864,1.320232,0.861829,0.209791,50.008906
161,3,3,SURGE,50.677710,152.571190,0.987207,1.002745,0.262908,45.522620
161,4,2,ESCALATION,13.333501,72.083596,2.423866,0.335641,0.114945,8.433644
161,5,2,ESCALATION,20.076607,51.593164,2.987831,0.703940,0.110667,9.482777
161,6,2,ESCALATION,33.595757,26.137365,2.476402,0.414565,0.184321,6.198202
161,7,2,ESCALATION,12.186171,34.398544,3.142213,0.392155,0.108304,9.880078
161,8,3,SURGE,47.378250,193.887392,1.455412,0.900093,0.378440,38.613339
161,9,4,SUSTAINED,78.412553,296.448684,1.127688,0.914068,0.247148,67.956946
161,10,4,SUSTAINED,78.462078,363.828779,0.939403,0.980120,0.250038,59.504551
161,11,4,SUSTAINED,83.763704,358.597073,1.228035,0.840371,0.301431,57.882712
161,12,1,RECON,7.947183,25.622853,4.095248,0.234056,0.027630,1.568040
161,13,1,RECON,2.302704,13.365699,4.649839,0.235351,0.057400,1.348552
161,14,2,ESCALATION,11.140615,21.470354,3.373574,0.395616,0.090055,5.926574
161,15,2,ESCALATION,16.665845,58.131402,2.470274,0.492541,0.116681,12.635612
161,16,3,SURGE,49.966503,210.715756,1.434001,0.700127,0.157742,39.468083
161,17,3,SURGE,57.052503,235.367271,1.125942,0.761380,0.208715,35.121792
161,18,0,NORMAL,1.202360,1.574821,2.215347,0.106158,0.008710,0.000000
161,19,0,NORMAL,3.545181,7.716624,3.634220,0.113846,0.000000,0.766596
161,20,0,NORMAL,3.836799,6.687141,2.932440,0.167928,0.024989,0.762399
161,21,0,NORMAL,2.271562,4.839800,3.497380,0.082606,0.043436,0.664589
161,22,0,NORMAL,1.998445,9.104513,3.263020,0.044862,0.026605,0.211584
161,23,0,NORMAL,0.954123,6.398296,3.978075,0.124459,0.020314,0.491029
161,24,0,NORMAL,1.208458,3.449908,3.784586,0.176505,0.026042,0.576252
161,25,0,NORMAL,2.877174,9.444183,3.880073,0.151695,0.035860,0.165583
161,26,0,NORMAL,2.148154,5.232445,2.952148,0.161005,0.009909,0.496680
161,27,1,RECON,5.126078,23.914088,5.170475,0.404499,0.048433,2.889204
161,28,2,ESCALATION,12.805268,55.725523,3.331404,0.300842,0.057583,7.569162
161,29,2,ESCALATION,8.819853,43.691194,3.395193,0.645973,0.112843,8.540843
161,30,2,ESCALATION,12.303245,53.616112,2.446607,0.306887,0.147395,7.084384
161,31,2,ESCALATION,13.769355,68.699557,2.201658,0.674587,0.135768,2.616087
161,32,0,NORMAL,3.020829,12.911983,3.857748,0.080172,0.010317,0.669996
161,33,0,NORMAL,1.616439,7.327529,3.940879,0.190322,0.030269,0.502865
161,34,0,NORMAL,2.667611,12.996329,4.001769,0.110387,0.015110,0.603552
161,35,0,NORMAL,2.232309,7.689702,3.156378,0.229471,0.011091,0.204993
161,36,0,NORMAL,1.798072,11.069888,4.028556,0.039285,0.012444,0.237376
161,37,0,NORMAL,2.428340,6.885523,3.608200,0.043687,0.012574,0.109994
161,38,0,NORMAL,2.141694,5.046898,3.710605,0.152856,0.009695,0.402104
161,39,1,RECON,4.987263,11.139812,3.847369,0.252602,0.046592,1.897732
161,40,1,RECON,4.582991,9.409588,4.272905,0.474775,0.046658,1.649530
161,41,1,RECON,6.168290,16.453124,2.987512,0.232822,0.048706,2.428500
161,42,2,ESCALATION,13.518930,50.673885,2.333546,0.486238,0.118688,4.440510
161,43,2,ESCALATION,9.548464,33.945637,2.402322,0.704813,0.031393,6.608156
162,0,4,SUSTAINED,76.623800,316.180792,1.171635,0.944951,0.310931,45.487214
162,1,4,SUSTAINED,83.606067,274.207034,1.337222,0.863577,0.303743,63.053074
162,2,0,NORMAL,1.021823,3.724587,3.695262,0.146401,0.019439,0.360893
162,3,1,RECON,5.248059,14.553666,3.694586,0.461642,0.013968,0.665794
162,4,1,RECON,4.229378,15.405997,4.418121,0.325591,0.030527,1.526641
162,5,2,ESCALATION,15.835378,57.248805,2.450102,0.552057,0.138014,8.140578
162,6,2,ESCALATION,13.822283,40.739189,2.237212,0.455279,0.118032,5.332536
162,7,1,RECON,4.617127,26.889029,4.778222,0.370656,0.068401,1.563445
162,8,0,NORMAL,2.159172,7.866004,2.892635,0.079919,0.002341,0.425545
162,9,1,RECON,4.203297,11.070222,4.762883,0.359253,0.083796,3.329174
162,10,0,NORMAL,3.023403,8.783917,3.286323,0.086094,0.026389,1.726377
162,11,0,NORMAL,2.246407,9.451375,3.737434,0.095486,0.027565,0.453361
162,12,0,NORMAL,2.481662,9.846011,3.427097,0.115493,0.029609,0.484457
162,13,0,NORMAL,1.290684,7.238644,4.267446,0.090082,0.023595,0.402656
162,14,0,NORMAL,1.120698,8.300822,3.241457,0.163683,0.018925,0.486641
162,15,0,NORMAL,2.371064,12.472729,2.980112,0.113890,0.004312,0.866962
162,16,0,NORMAL,0.505087,4.172681,3.906945,0.016768,0.022783,0.371436
162,17,0,NORMAL,1.326154,5.141450,3.256282,0.128599,0.017074,0.626370
162,18,0,NORMAL,2.611245,9.244827,3.229640,0.052316,0.029557,0.255983
162,19,0,NORMAL,2.031093,6.610812,3.714734,0.168394,0.026255,0.538787
162,20,0,NORMAL,0.325733,4.663383,3.267775,0.170966,0.029428,0.000000
162,21,1,RECON,2.352347,17.797747,4.921466,0.397565,0.055360,1.659984
162,22,2,ESCALATION,18.416400,85.209552,2.088940,0.738327,0.109762,10.460760
162,23,2,ESCALATION,22.020968,54.945222,2.410743,0.567517,0.145071,8.000642
162,24,2,ESCALATION,14.425331,51.470755,2.773043,0.425678,0.152921,0.881097
162,25,2,ESCALATION,15.539909,81.422799,2.791339,0.566844,0.105001,8.283285
162,26,2,ESCALATION,9.441732,39.991928,3.252503,0.538526,0.088671,7.788327
162,27,1,RECON,5.970179,14.435186,4.390221,0.295020,0.059408,1.743138
162,28,1,RECON,6.344742,20.743096,5.332239,0.168377,0.048592,1.815680
162,29,1,RECON,1.917960,12.668577,4.416417,0.250025,0.033472,3.144317
162,30,2,ESCALATION,14.717850,27.467330,3.037843,0.187194,0.045993,9.240947
162,31,2,ESCALATION,13.519831,27.745587,2.833756,0.668486,0.075486,7.941751
163,0,3,SURGE,51.686294,231.437205,0.934599,0.866815,0.270491,47.278387
163,1,3,SURGE,59.273665,177.244442,1.870127,0.813278,0.207390,50.819993
163,2,1,RECON,5.791213,20.992746,4.124116,0.156231,0.055023,1.985413
163,3,1,RECON,2.821896,17.767314,3.113760,0.285659,0.044719,1.904680
163,4,1,RECON,6.243909,14.442515,4.895833,0.278063,0.085066,1.531663
163,5,1,RECON,6.667284,20.128105,5.161329,0.330964,0.096800,1.848890
163,6,1,RECON,3.949085,20.458883,4.742418,0.383256,0.065527,0.000000
163,7,2,ESCALATION,12.124462,44.331721,2.629954,0.646621,0.108103,6.477430
163,8,4,SUSTAINED,92.264461,280.580460,1.160788,1.056943,0.275196,53.345925
163,9,4,SUSTAINED,67.152428,248.346033,1.055516,0.927650,0.305369,49.132034
163,10,4,SUSTAINED,62.746265,297.891258,1.308053,0.966422,0.293489,51.037968
163,11,3,SURGE,72.339592,176.021303,1.891244,1.013724,0.163205,38.974792
163,12,3,SURGE,44.981661,231.681234,1.689329,0.926346,0.195725,41.683714
163,13,4,SUSTAINED,80.618096,280.153475,1.515237,0.931843,0.309250,56.400208
163,14,0,NORMAL,2.105332,8.911341,3.051803,0.120147,0.028639,0.619204
163,15,0,NORMAL,2.174402,6.908716,3.440630,0.040616,0.033801,1.080646
163,16,0,NORMAL,2.786171,12.373605,3.021186,0.000000,0.035168,0.496903
163,17,0,NORMAL,2.047339,6.892762,4.979729,0.073465,0.023273,0.887674
163,18,0,NORMAL,3.095988,6.722973,3.423951,0.000000,0.019255,0.509842
163,19,0,NORMAL,3.795487,10.133929,4.035323,0.099127,0.032843,0.503340
163,20,1,RECON,6.608999,19.963629,2.967417,0.409335,0.057563,2.562060
